,Unnamed: 0_x,search_term,geo_code,nyc_opening_engagement,event_engagement,static_engagement,static_engagement_min,static_engagement_max,static_hits_zero,in_town_engagement,state,full_state,region,division,relative_frequency,static_hits_100,metro_area_name,Unnamed: 0_y,theatre_near_me,shows_near_me
980,980,rodgers + hammerstein's cinderella (tour),US-MN-613,8.0,11.08,17.45762711864407,5.0,100.0,0,25.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
981,981,south pacific (tour),US-MN-613,23.0,15.346153846153848,17.410526315789475,19.0,100.0,1,44.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
982,982,sweeney todd (tour),US-MN-613,0.0,3.3076923076923075,7.653846153846151,9.0,100.0,1,35.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
983,983,the addams family (tour),US-MN-613,0.0,6.307692307692308,13.578947368421053,16.0,100.0,1,25.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
984,984,the book of mormon,US-MN-613,25.0,19.41935483870968,17.658823529411766,4.0,100.0,1,63.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
985,985,the book of mormon (tour: jumamosi),US-MN-613,14.0,19.41935483870968,18.16862745098039,3.0,100.0,1,60.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
986,986,the book of mormon (tour: latter day),US-MN-613,13.0,19.19230769230769,14.476190476190474,9.0,38.0,1,88.5,MN,Minnesota,Midwest,West North Central,63,0,Minneapolis-St. Paul MN,52.0,57.0,43.0
987,987,the color purple (tour),US-MN-613,84.0,12.92,18.578616352201266,31.0,100.0,1,67.5,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
988,988,the curious incident of the dog in the night-time,US-MN-613,0.0,9.807692307692307,9.404040404040405,51.0,76.0,1,49.0,MN,Minnesota,Midwest,West North Central,63,0,Minneapolis-St. Paul MN,52.0,57.0,43.0
989,989,the drowsy chaperone (tour),US-MN-613,0.0,4.0,1.7647058823529411,45.0,59.0,1,24.5,MN,Minnesota,Midwest,West North Central,63,0,Minneapolis-St. Paul MN,52.0,57.0,43.0
990,990,war horse (tour),US-MN-613,3.0,4.115384615384615,8.383838383838384,2.0,100.0,1,24.5,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
991,991,wicked (tour: emerald city),US-MN-613,18.0,34.666666666666664,38.21186440677965,16.0,100.0,1,72.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
992,992,wicked (tour: munchkinland),US-MN-613,26.0,38.0,34.16025641025641,18.0,100.0,0,63.0,MN,Minnesota,Midwest,West North Central,63,1,Minneapolis-St. Paul MN,52.0,57.0,43.0
993,993,a chorus line (tour),US-MO-616,0.0,0.0,5.458823529411764,52.0,100.0,1,53.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
994,994,an american in paris,US-MO-616,0.0,10.32,8.01923076923077,28.0,62.0,1,84.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
995,995,avenue q (tour),US-MO-616,0.0,0.0,4.2780748663101615,14.0,100.0,1,54.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
996,996,cats (tour),US-MO-616,47.0,46.57692307692307,49.62857142857143,34.0,65.0,0,62.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
997,997,chitty chitty bang bang (tour),US-MO-616,63.0,11.192307692307693,5.2019230769230775,18.0,58.0,1,31.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
998,998,dirty rotten scoundrels (tour),US-MO-616,0.0,0.0,4.261682242990654,46.0,100.0,1,42.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
999,999,guys and dolls (tour),US-MO-616,0.0,9.88,9.427272727272726,34.0,98.0,1,72.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1000,1000,hamilton (tour: philip),US-MO-616,25.0,25.73076923076923,34.56382978723404,22.0,74.0,0,85.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1001,1001,if/then (tour),US-MO-616,100.0,5.92,4.981481481481481,42.0,68.0,1,86.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1002,1003,jersey boys (tour),US-MO-616,23.0,8.0,14.481751824817517,3.0,100.0,1,7.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1003,1005,legally blonde (tour),US-MO-616,37.0,15.44,18.54,24.0,100.0,1,29.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1004,1006,movin' out (tour),US-MO-616,0.0,7.153846153846152,5.384615384615384,50.0,100.0,1,43.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1005,1007,once (tour),US-MO-616,51.0,54.19230769230769,50.21794871794872,25.0,95.0,0,59.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1006,1008,rodgers + hammerstein's cinderella (tour),US-MO-616,11.0,10.84,15.568807339449544,5.0,100.0,0,17.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1007,1009,sister act (tour),US-MO-616,0.0,11.16,18.938931297709924,26.0,100.0,1,78.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1008,1010,sweeney todd (tour),US-MO-616,0.0,0.0,7.03,12.0,100.0,1,54.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1009,1011,the addams family (tour),US-MO-616,0.0,12.384615384615385,11.87378640776699,34.0,100.0,1,51.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1010,1012,the book of mormon (tour: jumamosi),US-MO-616,30.0,39.0,19.944444444444443,6.0,56.0,1,5.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1011,1013,the book of mormon (tour: latter day),US-MO-616,71.0,20.076923076923077,13.910994764397905,14.0,54.0,1,62.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1012,1014,the color purple (tour),US-MO-616,55.0,19.0,22.10204081632653,22.0,100.0,1,53.5,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1013,1015,war horse (tour),US-MO-616,28.0,7.230769230769233,11.567375886524825,7.0,100.0,1,39.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1014,1016,west side story (tour),US-MO-616,0.0,27.84615384615385,14.763440860215054,23.0,93.0,1,93.0,MO,Missouri,Midwest,West North Central,69,0,Kansas City MO,41.0,55.0,45.0
1015,1017,wicked (tour: emerald city),US-MO-616,0.0,33.30769230769231,34.08920187793427,9.0,100.0,1,82.33333333333333,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1016,1018,wicked (tour: munchkinland),US-MO-616,13.0,14.333333333333336,33.30434782608695,16.0,100.0,0,77.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1017,1020,young frankenstein (tour),US-MO-616,0.0,21.73076923076923,12.961904761904762,40.0,100.0,1,62.0,MO,Missouri,Midwest,West North Central,69,1,Kansas City MO,41.0,55.0,45.0
1018,1002,jersey boys (tour),US-MO,14.0,8.0,12.49090909090909,3.0,100.0,1,5.0,MO,Missouri,Midwest,West North Central,69,1,Missouri,,15.0,15.0
1019,1004,jersey boys (tour),US-MO-619,0.0,0.0,10.44078947368421,7.0,100.0,1,15.0,MO,Missouri,Midwest,West North Central,69,1,Springfield MO,23.0,15.0,100.0
1020,1019,wicked (tour: munchkinland),US-MO-619,28.0,27.66666666666667,13.880281690140846,4.0,100.0,1,48.0,MO,Missouri,Midwest,West North Central,69,1,Springfield MO,23.0,15.0,100.0
1021,1021,a chorus line (tour),US-NC-517,0.0,7.653846153846151,3.774647887323944,38.0,77.0,1,39.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1022,1023,aladdin (tour),US-NC-517,6.0,6.666666666666668,12.709677419354836,5.0,100.0,0,49.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1023,1027,avenue q (tour),US-NC-517,0.0,16.0,13.423076923076925,9.0,100.0,1,9.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1024,1030,cats (tour),US-NC-517,59.0,63.653846153846146,65.22068965517241,50.0,100.0,0,90.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1025,1035,doubt (tour),US-NC-517,0.0,17.46153846153846,14.365591397849462,32.0,81.0,1,32.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1026,1037,frost/nixon (tour),US-NC-517,0.0,0.0,4.012345679012347,71.0,100.0,1,71.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1027,1038,fun home,US-NC-517,17.0,21.52,18.198019801980198,11.0,67.0,1,54.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1028,1040,grease (tour),US-NC-517,34.0,32.269230769230774,27.933962264150942,15.0,80.0,1,70.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1029,1044,hamilton (tour: philip),US-NC-517,27.0,23.384615384615394,26.125,16.0,100.0,0,57.25,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1030,1047,if/then (tour),US-NC-517,0.0,18.72,11.196261682242987,25.0,59.0,1,76.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1031,1049,in the heights (tour),US-NC-517,56.0,4.4230769230769225,8.942857142857143,18.0,100.0,1,18.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1032,1050,into the woods (tour),US-NC-517,0.0,0.0,5.058441558441558,1.0,100.0,1,5.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1033,1051,jersey boys (tour),US-NC-517,0.0,1.032258064516129,12.426701570680628,2.0,100.0,1,22.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1034,1055,kinky boots (tour),US-NC-517,11.0,9.461538461538463,13.736434108527133,11.0,100.0,1,45.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1035,1056,la cage aux folles (tour),US-NC-517,0.0,0.0,5.577319587628868,33.0,100.0,1,72.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1036,1057,legally blonde (tour),US-NC-517,33.0,12.0,12.833333333333336,20.0,100.0,1,21.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1037,1059,little women (tour),US-NC-517,0.0,11.461538461538465,10.75,48.0,66.0,1,46.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1038,1060,mary poppins (tour),US-NC-517,0.0,7.115384615384616,10.491803278688524,16.0,61.0,1,72.25,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1039,1064,peter and the starcatcher (tour),US-NC-517,0.0,2.423076923076924,9.623655913978494,45.0,100.0,1,91.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1040,1065,rodgers + hammerstein's cinderella (tour),US-NC-517,44.0,40.28,46.405405405405396,21.0,87.0,0,88.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1041,1067,south pacific (tour),US-NC-517,0.0,19.80769230769231,21.6,41.0,97.0,1,78.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1042,1069,sweet charity (tour),US-NC-517,0.0,7.5769230769230775,2.5052631578947366,36.0,48.0,1,65.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1043,1070,the addams family (tour),US-NC-517,100.0,9.423076923076923,8.215384615384616,17.0,54.0,1,18.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1044,1071,the book of mormon,US-NC-517,40.0,32.333333333333336,26.55294117647059,9.0,100.0,0,14.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1045,1073,the book of mormon (tour: jumamosi),US-NC-517,17.0,19.83333333333333,20.705882352941178,7.0,100.0,1,17.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1046,1075,the book of mormon (tour: latter day),US-NC-517,17.0,14.615384615384615,9.815384615384616,10.0,40.0,1,38.5,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1047,1077,the color purple (tour),US-NC-517,100.0,26.161290322580644,11.778801843317973,10.0,75.0,1,35.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1048,1080,the humans (tour),US-NC-517,54.0,53.64,48.068627450980394,14.0,100.0,0,93.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1049,1081,the play that goes wrong (tour),US-NC-517,0.0,2.8,3.5,22.0,46.0,1,85.5,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1050,1082,twelve angry men (tour),US-NC-517,0.0,0.0,0.5780346820809249,100.0,100.0,1,98.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1051,1083,waitress (tour),US-NC-517,18.0,32.269230769230774,27.141176470588235,11.0,57.0,0,75.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1052,1085,war horse (tour),US-NC-517,9.0,6.0,11.721649484536085,5.0,100.0,1,42.0,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1053,1087,west side story (tour),US-NC-517,30.0,17.73076923076923,10.585365853658537,11.0,78.0,1,52.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1054,1088,wicked (tour: emerald city),US-NC-517,0.0,39.846153846153854,29.26315789473684,10.0,100.0,1,51.5,NC,North Carolina,South,South Atlantic,52,1,Charlotte NC,64.0,49.0,51.0
1055,1089,wicked (tour: munchkinland),US-NC-517,82.0,54.0,38.056737588652474,21.0,98.0,0,92.0,NC,North Carolina,South,South Atlantic,52,0,Charlotte NC,64.0,49.0,51.0
1056,1022,a chorus line (tour),US-NC-560,0.0,5.9230769230769225,5.7019230769230775,41.0,100.0,1,42.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1057,1024,aladdin (tour),US-NC-560,4.0,6.333333333333332,12.238095238095234,5.0,100.0,0,30.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1058,1025,all shook up (tour),US-NC-560,0.0,0.0,3.9444444444444446,43.0,100.0,1,43.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1059,1026,american idiot (tour),US-NC-560,0.0,17.36,9.675,15.0,55.0,1,79.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1060,1028,avenue q (tour),US-NC-560,0.0,7.153846153846152,8.192488262910798,18.0,100.0,1,46.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1061,1029,bright star (tour),US-NC-560,0.0,25.57692307692308,22.159574468085108,17.0,69.0,1,60.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1062,1031,charlie and the chocolate factory (tour),US-NC-560,24.0,31.6,37.160493827160494,21.0,100.0,1,39.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1063,1032,chitty chitty bang bang (tour),US-NC-560,0.0,11.384615384615385,2.712041884816754,25.0,74.0,1,51.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1064,1033,come fly away (tour),US-NC-560,0.0,3.230769230769232,8.430769230769231,45.0,100.0,1,66.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1065,1034,dirty rotten scoundrels (tour),US-NC-560,0.0,0.0,1.8953488372093024,52.0,56.0,1,49.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1066,1036,fiddler on the roof (tour),US-NC-560,0.0,0.0,12.534482758620687,10.0,100.0,1,10.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1067,1039,fun home,US-NC-560,0.0,15.28,11.393939393939394,8.0,100.0,1,52.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1068,1041,grease (tour),US-NC-560,21.0,29.76923076923077,27.142857142857146,14.0,81.0,1,82.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1069,1042,hair (tour),US-NC-560,70.0,65.08,74.44329896907216,60.0,100.0,0,76.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1070,1043,hamilton (tour: angelica),US-NC-560,21.0,20.0,23.73333333333333,16.0,100.0,0,18.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1071,1045,hamilton (tour: philip),US-NC-560,28.0,34.884615384615394,42.596153846153854,26.0,100.0,0,93.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1072,1046,"hello, dolly! (tour)",US-NC-560,20.0,22.23076923076923,10.842105263157897,15.0,43.0,1,98.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1073,1048,if/then (tour),US-NC-560,79.0,15.84,5.505050505050505,30.0,55.0,1,98.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1074,1054,jersey boys (tour),US-NC-560,0.0,5.741935483870968,13.215277777777779,2.0,100.0,1,31.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1075,1058,legally blonde (tour),US-NC-560,0.0,11.96,16.820224719101123,20.0,100.0,1,32.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1076,1061,mary poppins (tour),US-NC-560,100.0,56.33333333333334,22.028169014084504,7.0,61.0,1,46.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1077,1062,mean girls (tour),US-NC-560,21.0,24.36,27.578313253012052,9.0,100.0,0,94.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1078,1063,once (tour),US-NC-560,75.0,62.30769230769231,56.55421686746988,31.0,100.0,0,77.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1079,1066,sister act (tour),US-NC-560,87.0,15.16,25.16842105263158,27.0,100.0,1,42.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1080,1068,south pacific (tour),US-NC-560,0.0,19.26923076923077,16.594202898550726,26.0,76.0,1,52.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1081,1072,the book of mormon,US-NC-560,32.0,23.64516129032258,20.553459119496857,7.0,94.0,1,61.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1082,1074,the book of mormon (tour: jumamosi),US-NC-560,17.0,22.903225806451612,15.996855345911946,8.0,89.0,1,78.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1083,1076,the book of mormon (tour: latter day),US-NC-560,16.0,12.076923076923075,10.299270072992703,10.0,39.0,1,38.5,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1084,1079,the color purple (tour),US-NC-560,48.0,16.548387096774196,16.08542713567839,11.0,100.0,1,17.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1085,1084,waitress (tour),US-NC-560,37.0,25.153846153846153,22.456521739130434,9.0,58.0,1,98.0,NC,North Carolina,South,South Atlantic,52,0,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1086,1086,war horse (tour),US-NC-560,0.0,7.0769230769230775,11.920634920634921,6.0,100.0,1,34.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1087,1090,wicked (tour: munchkinland),US-NC-560,36.0,51.33333333333334,41.775193798449614,22.0,100.0,0,80.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1088,1091,xanadu (tour),US-NC-560,66.0,12.6,15.516666666666667,37.0,100.0,1,73.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1089,1092,young frankenstein (tour),US-NC-560,47.0,12.230769230769232,8.278911564625849,28.0,100.0,1,47.0,NC,North Carolina,South,South Atlantic,52,1,Raleigh-Durham (Fayetteville) NC,51.0,52.0,48.0
1090,1052,jersey boys (tour),US-NC-518,0.0,0.0,17.357142857142858,7.0,100.0,1,46.0,NC,North Carolina,South,South Atlantic,52,1,Greensboro-High Point-Winston Salem NC,50.0,50.0,50.0
1091,1078,the color purple (tour),US-NC-518,0.0,2.52,8.027173913043477,18.0,100.0,1,18.0,NC,North Carolina,South,South Atlantic,52,1,Greensboro-High Point-Winston Salem NC,50.0,50.0,50.0
1092,1053,jersey boys (tour),US-NC-550,0.0,0.0,10.677215189873417,6.0,100.0,1,9.0,NC,North Carolina,South,South Atlantic,52,1,Wilmington NC,130.0,15.0,15.0
1093,1093,a chorus line (tour),US-OH-510,0.0,2.8846153846153846,7.695652173913044,40.0,100.0,1,42.0,OH,Ohio,Midwest,East North Central,68,1,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1094,1096,aladdin (tour),US-OH-510,34.0,23.384615384615394,22.074626865671643,6.0,91.0,1,77.0,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1095,1099,all shook up (tour),US-OH-510,55.0,5.961538461538463,0.4946236559139785,23.0,23.0,1,34.0,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1096,1102,an american in paris,US-OH-510,25.0,4.08,3.8811881188118815,10.0,28.0,1,68.66666666666667,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1097,1104,avenue q (tour),US-OH-510,0.0,0.0,7.741116751269035,12.0,100.0,1,31.5,OH,Ohio,Midwest,East North Central,68,1,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1098,1107,bombay dreams (tour),US-OH-510,0.0,0.0,2.8,47.0,100.0,1,68.5,OH,Ohio,Midwest,East North Central,68,1,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1099,1113,come fly away (tour),US-OH-510,0.0,1.8461538461538465,2.237113402061856,21.0,42.0,1,74.5,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1100,1114,come from away (tour),US-OH-510,9.0,3.24,7.018518518518517,7.0,30.0,1,90.66666666666669,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
1101,1116,dear evan hansen (tour),US-OH-510,18.0,6.230769230769233,13.118644067796607,6.0,98.0,0,96.66666666666669,OH,Ohio,Midwest,East North Central,68,0,Cleveland-Akron (Canton) OH,19.0,36.0,64.0
